2.6196558242034157e-10 3.2471248597040206e-06 9784.650283569805 -10392952995089.062
3.092463646716256e-10 3.6983445033482525e-06 9347.611200606989 -8442480183467.766
3.656340807959381e-10 4.2122680720205496e-06 8925.425446006713 -6827283523416.242
4.329123720653862e-10 4.797609709226426e-06 8519.069949274173 -5500117588668.492
5.132091026749655e-10 5.4642946716663085e-06 8129.160050687537 -4416997851324.977
6.090612125955907e-10 6.22362766278967e-06 7755.996812621135 -3538158709807.547
7.234919035414103e-10 7.0884845764202435e-06 7399.613473338413 -2828233738597.0977
8.601021132946716e-10 8.073530883228871e-06 7059.918908119573 -2256471491560.5703
1.0231745074726133e-09 9.195470374601271e-06 6736.747075189971 -1797386827263.1738
1.2177988677314967e-09 1.0473328489826248e-05 6429.760339830245 -1429926245848.5645
1.4500208211016276e-09 1.1928775031852957e-05 6138.542946219488 -1136339255039.0488
1.7270110179683222e-09 1.3586491738840138e-05 5862.677664360985 -901973334334.4307
2.05726379061134e-09 1.5474590958596428e-05 5601.798048283301 -714812713618.2451
2.4508145179178495e-09 1.762509251204148e-05 5355.715863958347 -565029673298.7393
2.9194740099763177e-09 2.00744668457777e-05 5124.539163922298 -444559144279.02344
3.4770496629725883e-09 2.2864253687903123e-05 4908.978170662467 -346933150163.9409
4.1394768714511504e-09 2.6041766697511085e-05 4710.381034350943 -269258145650.0747
4.92488683019082e-09 2.9660896423263954e-05 4527.34639612828 -214889629296.1228
5.8549927062277406e-09 3.3783026468054506e-05 4347.471968567426 -182568742840.87402
6.960455831306537e-09 3.847807674477391e-05 4159.8685718957 -156888891288.5166
8.278969380710014e-09 4.382568374389285e-05 3973.1644701288806 -127974510780.54736
9.850943357499594e-09 4.991655168061869e-05 3797.5318553694487 -100741820220.98071
1.1723056586288466e-08 5.685399498693041e-05 3633.4248239701446 -79170855764.55347
1.3950478963617322e-08 6.475569163490688e-05 3479.572110310457 -62553912974.7854
1.6598418313423517e-08 7.375568004870789e-05 3334.451353234712 -49746538281.005005
1.974489966336903e-08 8.400663367454645e-05 3196.8384356238057 -39677625841.89337
2.3481994903533294e-08 9.568245209652836e-05 3066.5705068165844 -31592926577.700623
2.7917807728441837e-08 0.00010898121280827661 2943.6217294630296 -25109897480.97278
3.3178986547247365e-08 0.00012412853347189563 2827.784603976119 -19970330763.14749
3.941421172845281e-08 0.00014138140235415763 2718.391631836428 -15981271295.483093
4.6799590170241166e-08 0.00016103254125901027 2614.037221652611 -12957040374.877106
5.5547577100613806e-08 0.0001834153749993198 2512.8420217971725 -10647542443.411499
6.591714644037326e-08 0.00020890969015286117 2413.743489931985 -8771828445.048294
7.821860275511108e-08 0.00023794808099794347 2317.290594190459 -7181672375.577011
9.28152783018084e-08 0.0002710232961156874 2223.8777239179562 -5864860631.00827
1.1014479848167101e-07 0.0003086966059619773 2133.2442203017054 -4776967544.97728
1.3072633877558613e-07 0.0003516073356643934 2046.0008769432943 -3857090158.801216
1.5516707574882682e-07 0.0004004837241176611 1962.812588384937 -3090490687.7422905
1.8417905002745257e-07 0.00045615529114604084 1883.9367997782738 -2463359703.1648483
2.1859626243231543e-07 0.0005195669250210406 1809.581557866013 -1951032117.0072021
2.593883502489559e-07 0.0005917949244304134 1740.1177644703475 -1530104909.626562
3.0766920710993374e-07 0.0006740652692248444 1676.115792504911 -1186441461.4470673
3.6469818178442726e-07 0.0007677744214870612 1617.829486695362 -908916454.5508537
4.3191630467573224e-07 0.000874513027897256 1565.696923261683 -659143477.6391163
5.108867957681766e-07 0.0009960928634346598 1524.4460978960542 -331969720.4003887
6.027896864121343e-07 0.0011345773517247592 1514.2996862138243 174029604.69019032
7.063819556449911e-07 0.001292316196240435 1565.5406349595478 25748938.135243416
8.178661470181851e-07 0.0014719904118641268 1512.1548525105272 -751012379.9429646
9.661963454120114e-07 0.0016766516066995965 1347.047503438177 -773288344.3517733
1.1444614805038296e-06 0.0019097732251257252 1282.000303885471 -314846188.7065191
1.356660303599301e-06 0.002175314549451617 1227.831026504732 -229222268.34003115
1.608749853156141e-06 0.002477785546238713 1177.849054713619 -179289408.65084004
1.9078969369152435e-06 0.0028223236638274317 1130.9532981116436 -142284542.24477863
2.262641766126726e-06 0.0032147812112661364 1086.5701178476293 -113809200.24122953
2.683122403846025e-06 0.0036618248851278965 1044.3493258481203 -91486135.05155003
3.181363208284546e-06 0.004171049170425169 1004.0361481584246 -73795759.78944862
3.771630298716485e-06 0.004751105574470045 965.4525845531116 -59624751.887037516
4.470815234279413e-06 0.005411849846430988 928.5189930027941 -48244365.66845548
5.29884554478348e-06 0.0061645097765565746 893.0618581564522 -39191850.08162409
6.2795752153046925e-06 0.007021875998901919 858.840896253635 -31846164.55330378
7.441373402528739e-06 0.007998519787838778 826.0359369547364 -25585467.306849718
8.816971640247778e-06 0.009111041457928614 795.1582462104657 -20130306.601555735
1.0443648255199744e-05 0.01037835269872275 766.8685908164698 -15147310.808062077
1.2362200602403927e-05 0.011821998229597525 742.884871243285 -8458759.012997597
1.46098608664745e-05 0.0134665216191616 734.5164359023697 5075510.506446302
1.7149172038510897e-05 0.0153398816129776 772.6464617390725 4561923.086588234
1.9787446149889916e-05 0.017474007407774817 756.0267514116174 -13357674.112708032
2.333707392226145e-05 0.019905062321968373 674.9034086806832 -4494678.971301287
2.751302029578538e-05 0.022674429590212142 746.3293194053599 7873546.184466898
3.134763953326328e-05 0.025829134059555833 744.0187385699537 -9418135.288034007
3.70859857881665e-05 0.029423002336344418 614.2731491747115 -13969951.749084882
4.39097021375205e-05 0.0335171196567961 589.0570047785675 -3307646.7273991443
5.200568700818499e-05 0.0381811620402722 566.0025920808043 -2559165.522899106
6.15957169687212e-05 0.04349451591095813 544.7370742062215 -1984909.1346138455
7.293700245858101e-05 0.04954762956293186 525.3447186946951 -1498433.7019411698
8.631517417913482e-05 0.0564435526040633 508.635388799521 -971041.8689743113
0.00010200768179716109 0.06429968062868972 498.5137310685243 2488023.023296453
0.00012004910280616124 0.07324969717677485 608.3861288564126 3177818.0609994493
0.00013463179128882363 0.08344533992094381 620.4011845574569 -1663256.549375779
0.00015818279752843724 0.0950608081463367 486.6302861415952 -3250460.3968377607
0.00018581388205437575 0.10829379954805929 475.57901555714056 -338778.1340498468
0.00021777340521678286 0.12336969242014544 467.01340021712554 -306208.8932459811
0.0002549874077935351 0.14054525455495362 453.96308758875193 -355656.63054936565
0.00029895851106126394 0.16011311630301306 438.0660600022243 -292372.3955639694
0.00035081976735920975 0.18240664004089818 427.1336533767683 280388.70570102334
0.00041072651934191364 0.20780557305308442 477.9213496454804 1565990.9090230493
0.00046560012620302843 0.23674239135857567 599.952631586365 3580294.969163183
0.0005151367709524471 0.26970936500113707 837.9664584813636 5364646.67382092
0.0005537550964490136 0.30726238357294844 1061.9950596360968 4597001.977427801
0.00059100297320005 0.3500377223554844 1189.9652788014369 3206268.5799072664
0.0006304864038914593 0.3987614102497214 1306.9599291203504 2338440.8225656003
0.0006706687430201845 0.4542605379667659 1375.3780336228638 184975.10089294612
0.0007168553828764728 0.5174765005425143 1303.348699297388 -1620129.3173226938
0.0007758867589856186 0.5894838192835126 1203.1379311681349 -1165996.566104005
0.0008451874744251612 0.6715054040585111 1165.5817220174495 -521756.73033013474
0.0009268274385232911 0.7649343287835626 1124.9258114692907 -474323.8517867066
0.0010234103414611102 0.8713575809394739 1081.8183874685215 -416869.3552796729
0.0011379887841370666 0.9925830533589456 1038.0580461475315 -346383.72238161927
0.0012741226424963575 1.1306703106536766 996.6520550980576 -249443.13346753642
0.0014353363921897812 1.287965709364863 966.8839357696502 -185943.2104275152
0.001622632251735679 1.4671418685634074 931.7761433524511 -207660.42675716896
0.001848978871878616 1.671242890586821 879.2433677002773 -199394.55959457625
0.002121812830491117 1.9037388399108583 835.5942583338415 -136175.96385645866
0.002446417243251813 2.168581927609439 800.5856223474111 -96991.88909825229
0.0028320165104618847 2.470274656098461 768.1593076635183 -75824.2729672225
0.003289473995208523 2.813946554553336 737.9605835530624 -59506.9799145665
0.003831564876504481 3.2054415959057474 709.8825624656324 -46677.576837811386
0.00447296620333617 3.6514176345496114 683.8277359194781 -36720.73073794355
0.005230952778196085 4.159459905636663 659.4882792879012 -29047.528623802995
0.006125769173006455 4.7382102596103906 636.7318125823663 -23137.83749245794
0.0071808536685978915 5.3975141984100405 615.1728091905475 -18817.777992983116
0.008424924076187631 6.148589128175115 594.1321916331624 -15665.353284788958
0.009893020942260264 7.004215589149666 573.2949590235048 -13275.866421341605
0.011627275225671668 7.978954826254977 552.150874692521 -11634.363512835698
0.01368204948299922 9.089398224025228 529.6025465851224 -10619.61719344875
0.01613032465298691 10.354451774259669 504.6354980553342 -9906.572789037295
0.01907078006007175 11.795660264964217 476.53419492386956 -9256.92129935341
0.02263993242190856 13.437578164471262 444.7939275322299 -8529.889196363576
0.02703052421097722 15.308194286363989 409.30354892149705 -7630.241842805808
0.0325181135861989 17.43941863212738 370.5391492835821 -6535.663986880754
0.03949867169315807 19.867640961986854 329.60814710329726 -5308.847626324463
0.04854112252677867 22.63437365190046 288.10084500596815 -4098.815939589986
0.060458065430800664 25.786991931304907 246.97389502656097 -2532.212540314864
0.0765510721272296 29.379588270431455 226.19340405763853 1195.0309041062737
0.0943939643260047 33.47396810431963 296.7029250732762 1544.4130647561542
0.1078252664258735 38.13884685885883 293.1077552114145 -1373.8955145632576
0.14302473107640212 43.45570279256874 142.70106369968482 -2612.9752130510624
0.18901400878775595 49.516802641123896 122.27628902679317 -395.8068912199411
0.2523135594178329 56.42762351611427 101.43121999553946 -273.60446705146944
0.33910185650143754 64.30903637179597 84.31392794241981 -165.29876500517852
0.45836662470458067 73.29973343098851 69.83301666379785 -102.32439140796225
0.623444470026395 83.5591983493008 57.30424880663122 -64.22596888856448
0.8553841990110844 95.27142625088638 46.21079683589099 -40.37975078799442
1.1895431490585613 108.64974844089716 36.30383027091436 -24.736060427832452
1.6869218444794463 123.9436341642109 27.636668471710365 -14.287463481973148
2.453294699356318 141.44847223325237 20.392892443365355 -7.611090183061274
3.6690979582843672 161.5200239609877 14.690095131865839 -3.7205697930335524
5.632528363756752 184.5960110947701 10.46065008604111 -1.6903575788072405
8.816063132058645 211.22751721165923 7.473148975443248 -0.7314890865956629
13.931797033647904 242.12336509244003 5.432174331844255 -0.30998590829668804
21.99573121121125 278.2097910547479 4.063438007037849 -0.13183664138224865
34.38090736753277 320.70667619774986 3.1515331039698857 -0.05730267821787526
52.855300013764804 371.22051233442374 2.542804623185222 -0.02574366805311156
79.62092688200218 431.8559371943721 2.1332000888362117 -0.012017699540958788
117.3731140949365 505.3483270010616 1.854462926738409 -0.00583199360195286
169.40652684209476 595.2269966115634 1.6622622695952645 -0.002936078490422999
239.7839056933461 706.0193427177292 1.5277543687017885 -0.0015296090074212064
333.58651661653795 843.5122307484993 1.4319861688368354 -0.0008234641544642976
457.2504967791286 1015.0897981321475 1.362350464161339 -0.00045838661523841476
619.0276276351622 1230.1750012858004 1.3103560763483373 -0.0002643162355129699
829.5620165168857 1500.80059586272 1.2703472682024317 -0.00015793905730667563
1102.6313583742985 1842.3542346012687 1.2385865047098692 -9.75990519421063e-05
1456.076370153887 2274.541546818258 1.2126505791972206 -6.206613534777308e-05
1912.9824806266024 2822.6229955525077 1.1909749637550977 -3.492840427054872e-05
2503.201584938451 3519.0217740096195 1.1798987416191156 -1.8766288747796777e-05
